"Activity Name","Operation","actionId","User Name","Source IP","Role","Profile","Country","City","Activity Trust","Trusted For","Trust Reason","ASN","Account ID","IP Organization","Device Type","OS","Browser","Activity Timestamp","Processed Timestamp","Parent Service Name","CSP ID","Sub-Service Name","Instance","Number of Events","File/Report Name","File/Folder Path","File Size","File Type","File Owner","Last Modified","Directory?","Domain","Sharing Enabled?","URL","Report Details","Other Info","targetId","Proxy Type","Proxy Description","Network Type","Region","ASN Name","Device ID","Device Managed"
"Group created","GroupAdded","N/A","user2@shnyhddev05.onmicrosoft.com","70.42.134.190","N/A","N/A","US","san jose","N/A","N/A","N/A","14807","N/A","skyhigh networks","Other","unknown","python-requests/2.10.0","March 20,2018 21:16:58:000Z","March 20,2018 21:16:00:000Z","Office365","2698","OneDrive","Default","1","N/A","N/A","N/A","N/A","N/A","N/A","false","N/A","false","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com","hosting","N/A","broadband","ca","skyhigh networks inc","N/A","false"
"Added to group","AddedToGroup","N/A","user2@shnyhddev05.onmicrosoft.com","70.42.134.190","N/A","N/A","US","san jose","N/A","N/A","N/A","14807","N/A","skyhigh networks","Other","unknown","python-requests/2.10.0","March 20,2018 21:16:33:000Z","March 20,2018 21:16:00:000Z","Office365","2698","OneDrive","Default","1","N/A","N/A","N/A","N/A","N/A","N/A","false","N/A","false","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com","hosting","N/A","broadband","ca","skyhigh networks inc","N/A","false"
"Group created","GroupAdded","N/A","user2@shnyhddev05.onmicrosoft.com","70.42.134.190","N/A","N/A","US","san jose","N/A","N/A","N/A","14807","N/A","skyhigh networks","Other","unknown","python-requests/2.10.0","March 20,2018 21:16:29:000Z","March 20,2018 21:16:00:000Z","Office365","2698","OneDrive","Default","1","N/A","N/A","N/A","N/A","N/A","N/A","false","N/A","false","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com","hosting","N/A","broadband","ca","skyhigh networks inc","N/A","false"
"File or folder shared","SharingSet","N/A","user2@shnyhddev05.onmicrosoft.com","70.42.134.190","N/A","N/A","US","san jose","N/A","N/A","N/A","14807","N/A","skyhigh networks","Other","unknown","python-requests/2.10.0","March 20,2018 21:16:34:000Z","March 20,2018 21:16:00:000Z","Office365","2698","OneDrive","Default","1","Confidential.docx","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_comDocuments/1521560786.8/Confidential.docx","N/A","docx","N/A","N/A","false","N/A","true","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com/Documents/1521560786.8/Confidential.docx","hosting","N/A","broadband","ca","skyhigh networks inc","N/A","false"
"PageViewed","PageViewed","N/A","user2@shnyhddev05.onmicrosoft.com","70.42.134.190","N/A","N/A","US","san jose","N/A","N/A","N/A","14807","N/A","skyhigh networks","Other","unknown","python-requests/2.10.0","March 20,2018 21:16:21:000Z","March 20,2018 21:16:00:000Z","Office365","2698","OneDrive","Default","1","N/A","N/A","N/A","N/A","N/A","N/A","false","N/A","false","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com/_layouts/15/onedrive.aspx","hosting","N/A","broadband","ca","skyhigh networks inc","N/A","false"
"FolderDeleted","FolderDeleted","N/A","user2@shnyhddev05.onmicrosoft.com","70.42.134.190","N/A","N/A","US","san jose","N/A","N/A","N/A","14807","N/A","skyhigh networks","Other","unknown","python-requests/2.10.0","March 20,2018 21:16:26:000Z","March 20,2018 21:16:00:000Z","Office365","2698","OneDrive","Default","1","1521476166.97","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com/Documents","N/A","N/A","N/A","N/A","true","N/A","false","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com/Documents/1521476166.97","hosting","N/A","broadband","ca","skyhigh networks inc","N/A","false"
"FolderCreated","FolderCreated","N/A","user2@shnyhddev05.onmicrosoft.com","70.42.134.190","N/A","N/A","US","san jose","N/A","N/A","N/A","14807","N/A","skyhigh networks","Other","unknown","python-requests/2.10.0","March 20,2018 21:16:27:000Z","March 20,2018 21:16:00:000Z","Office365","2698","OneDrive","Default","1","1521560786.8","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com/Documents","N/A","N/A","N/A","N/A","true","N/A","false","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com/Documents/1521560786.8","hosting","N/A","broadband","ca","skyhigh networks inc","N/A","false"
"File or folder shared","SharingSet","N/A","user2@shnyhddev05.onmicrosoft.com","70.42.134.190","N/A","N/A","US","san jose","N/A","N/A","N/A","14807","N/A","skyhigh networks","Other","unknown","python-requests/2.10.0","March 20,2018 21:16:32:000Z","March 20,2018 21:16:00:000Z","Office365","2698","OneDrive","Default","1","Confidential.docx","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_comDocuments/1521560786.8/Confidential.docx","N/A","docx","N/A","N/A","false","N/A","true","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com/Documents/1521560786.8/Confidential.docx","hosting","N/A","broadband","ca","skyhigh networks inc","N/A","false"
"File or folder shared","SharingSet","N/A","user2@shnyhddev05.onmicrosoft.com","70.42.134.190","N/A","N/A","US","san jose","N/A","N/A","N/A","14807","N/A","skyhigh networks","Other","unknown","python-requests/2.10.0","March 20,2018 21:17:09:000Z","March 20,2018 21:17:00:000Z","Office365","2698","OneDrive","Default","1","Confidential.docx","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_comDocuments/1521560786.8/Confidential.docx","N/A","docx","N/A","N/A","false","N/A","true","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com/Documents/1521560786.8/Confidential.docx","hosting","N/A","broadband","ca","skyhigh networks inc","N/A","false"
"Added to group","AddedToGroup","N/A","user2@shnyhddev05.onmicrosoft.com","70.42.134.190","N/A","N/A","US","san jose","N/A","N/A","N/A","14807","N/A","skyhigh networks","Other","unknown","python-requests/2.10.0","March 20,2018 21:17:04:000Z","March 20,2018 21:17:00:000Z","Office365","2698","OneDrive","Default","1","N/A","N/A","N/A","N/A","N/A","N/A","false","N/A","false","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com","hosting","N/A","broadband","ca","skyhigh networks inc","N/A","false"
"Anonymous link created","AnonymousLinkCreated","N/A","user2@shnyhddev05.onmicrosoft.com","70.42.134.190","N/A","N/A","US","san jose","N/A","N/A","N/A","14807","N/A","skyhigh networks","Other","unknown","python-requests/2.10.0","March 20,2018 21:17:00:000Z","N/A","Office365","2698","OneDrive","Default","1","Confidential.docx","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_comDocuments/1521560786.8/Confidential.docx","N/A","docx","N/A","N/A","false","N/A","true","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com/Documents/1521560786.8/Confidential.docx","hosting","N/A","broadband","ca","skyhigh networks inc","N/A","false"
"File or folder shared","SharingSet","N/A","user2@shnyhddev05.onmicrosoft.com","70.42.134.190","N/A","N/A","US","san jose","N/A","N/A","N/A","14807","N/A","skyhigh networks","Other","unknown","python-requests/2.10.0","March 20,2018 21:17:07:000Z","March 20,2018 21:17:00:000Z","Office365","2698","OneDrive","Default","1","Confidential.docx","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_comDocuments/1521560786.8/Confidential.docx","N/A","docx","N/A","N/A","false","N/A","true","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com/Documents/1521560786.8/Confidential.docx","hosting","N/A","broadband","ca","skyhigh networks inc","N/A","false"
"File or folder shared","SharingSet","N/A","user2@shnyhddev05.onmicrosoft.com","70.42.134.190","N/A","N/A","US","san jose","N/A","N/A","N/A","14807","N/A","skyhigh networks","Other","unknown","python-requests/2.10.0","March 20,2018 21:17:00:000Z","N/A","Office365","2698","OneDrive","Default","1","Confidential.docx","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_comDocuments/1521560786.8/Confidential.docx","N/A","docx","N/A","N/A","false","N/A","true","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com/Documents/1521560786.8/Confidential.docx","hosting","N/A","broadband","ca","skyhigh networks inc","N/A","false"
"File or folder shared","SharingSet","N/A","user2@shnyhddev05.onmicrosoft.com","70.42.134.190","N/A","N/A","US","san jose","N/A","N/A","N/A","14807","N/A","skyhigh networks","Other","unknown","python-requests/2.10.0","March 20,2018 21:17:01:000Z","March 20,2018 21:17:00:000Z","Office365","2698","OneDrive","Default","1","Confidential.docx","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_comDocuments/1521560786.8/Confidential.docx","N/A","docx","N/A","N/A","false","N/A","true","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com/Documents/1521560786.8/Confidential.docx","hosting","N/A","broadband","ca","skyhigh networks inc","N/A","false"
"Anonymous link created","AnonymousLinkCreated","N/A","user2@shnyhddev05.onmicrosoft.com","70.42.134.190","N/A","N/A","US","san jose","N/A","N/A","N/A","14807","N/A","skyhigh networks","Other","unknown","python-requests/2.10.0","March 20,2018 21:17:10:000Z","March 20,2018 21:17:00:000Z","Office365","2698","OneDrive","Default","1","Confidential.docx","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_comDocuments/1521560786.8/Confidential.docx","N/A","docx","N/A","N/A","false","N/A","true","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com/Documents/1521560786.8/Confidential.docx","hosting","N/A","broadband","ca","skyhigh networks inc","N/A","false"
"File accessed","FileAccessed","N/A","app@sharepoint","52.8.140.255","N/A","N/A","US","san jose","N/A","N/A","N/A","16509","N/A","amazon technologies inc.","Other","JVM (Java)","Java/1.8.0_144","March 20,2018 21:19:33:000Z","March 20,2018 21:19:00:000Z","Office365","2698","OneDrive","Default","1","Confidential.docx","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com/Documents/1521560786.8","N/A","docx","N/A","N/A","false","N/A","false","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com/Documents/1521560786.8/Confidential.docx","hosting","cloud","broadband","ca","amazon.com inc.","N/A","false"
"Password logon initial auth using password - Success","PasswordLogonInitialAuthUsingPassword - Success","N/A","user2@shnyhddev05.onmicrosoft.com","70.42.134.190","N/A","N/A","US","san jose","N/A","N/A","N/A","14807","N/A","skyhigh networks","N/A","N/A","N/A","March 20,2018 21:21:36:000Z","March 20,2018 21:21:00:000Z","Office365","2698","AzureAD","Skyhigh Networks","1","N/A","N/A","N/A","N/A","N/A","N/A","false","N/A","false","N/A","N/A","N/A","N/A","hosting","N/A","broadband","ca","skyhigh networks inc","N/A","false"
"Password logon initial auth using password - Success","PasswordLogonInitialAuthUsingPassword - Success","N/A","user2@shnyhddev05.onmicrosoft.com","70.42.134.190","N/A","N/A","US","san jose","N/A","N/A","N/A","14807","N/A","skyhigh networks","N/A","N/A","N/A","March 20,2018 21:21:36:000Z","March 20,2018 21:21:00:000Z","Office365","2698","AzureAD","Skyhigh Networks","1","N/A","N/A","N/A","N/A","N/A","N/A","false","N/A","false","N/A","N/A","N/A","N/A","hosting","N/A","broadband","ca","skyhigh networks inc","N/A","false"
"Password logon initial auth using password - Success","PasswordLogonInitialAuthUsingPassword - Success","N/A","user2@shnyhddev05.onmicrosoft.com","70.42.134.190","N/A","N/A","US","san jose","N/A","N/A","N/A","14807","N/A","skyhigh networks","N/A","N/A","N/A","March 20,2018 21:21:36:000Z","March 20,2018 21:21:00:000Z","Office365","2698","AzureAD","Skyhigh Networks","1","N/A","N/A","N/A","N/A","N/A","N/A","false","N/A","false","N/A","N/A","N/A","N/A","hosting","N/A","broadband","ca","skyhigh networks inc","N/A","false"
"File uploaded","FileUploaded","N/A","user2@shnyhddev05.onmicrosoft.com","70.42.134.190","N/A","N/A","US","san jose","N/A","N/A","N/A","14807","N/A","skyhigh networks","Other","unknown","python-requests/2.10.0","March 20,2018 21:21:41:000Z","March 20,2018 21:21:00:000Z","Office365","2698","OneDrive","Default","1","Confidential.docx","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com/Documents/1521561100.43","N/A","docx","N/A","N/A","false","N/A","false","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com/Documents/1521561100.43/Confidential.docx","hosting","N/A","broadband","ca","skyhigh networks inc","N/A","false"
"PageViewed","PageViewed","N/A","user2@shnyhddev05.onmicrosoft.com","70.42.134.190","N/A","N/A","US","san jose","N/A","N/A","N/A","14807","N/A","skyhigh networks","Other","unknown","python-requests/2.10.0","March 20,2018 21:21:40:000Z","March 20,2018 21:21:00:000Z","Office365","2698","OneDrive","Default","1","N/A","N/A","N/A","N/A","N/A","N/A","false","N/A","false","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com/_layouts/15/onedrive.aspx","hosting","N/A","broadband","ca","skyhigh networks inc","N/A","false"
"FolderCreated","FolderCreated","N/A","user2@shnyhddev05.onmicrosoft.com","70.42.134.190","N/A","N/A","US","san jose","N/A","N/A","N/A","14807","N/A","skyhigh networks","Other","unknown","python-requests/2.10.0","March 20,2018 21:21:41:000Z","March 20,2018 21:21:00:000Z","Office365","2698","OneDrive","Default","1","1521561100.43","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com/Documents","N/A","N/A","N/A","N/A","true","N/A","false","N/A","N/A","N/A","https://shnyhddev05-my.sharepoint.com/personal/user2_shnyhddev05_onmicrosoft_com/Documents/1521561100.43","hosting","N/A","broadband","ca","skyhigh networks inc","N/A","false"
"Password logon initial auth using password - Success","PasswordLogonInitialAuthUsingPassword - Success","N/A","user2@shnyhddev05.onmicrosoft.com","70.42.134.190","N/A","N/A","US","san jose","N/A","N/A","N/A","14807","N/A","skyhigh networks","N/A","N/A","N/A","March 20,2018 21:21:36:000Z","March 20,2018 21:21:00:000Z","Office365","2698","AzureAD","Skyhigh Networks","1","N/A","N/A","N/A","N/A","N/A","N/A","false","N/A","false","N/A","N/A","N/A","N/A","hosting","N/A","broadband","ca","skyhigh networks inc","N/A","false"
"SharingInheritanceBroken","SharingInheritanceBroken","N/A","user2@shnyhddev05.onmicrosoft.com","70.42.134.190","N/A","N/A","US","san jose","N/A","N/A","N/A","14807","N/A","skyhigh networks","Other","unknown","python-requests/2.10.0","March 20,2018 21:24:32:000Z","March 20,2018 21:24:00:000Z","Office365","2698","SharePoint","Default","1","ssn.pptx","https://shnyhddev05.sharepoint.comShared Documents/1521561267.9/ssn.pptx","N/A","pptx","N/A","N/A","false","N/A","false","N/A","N/A","N/A","https://shnyhddev05.sharepoint.com/Shared Documents/1521561267.9/ssn.pptx","hosting","N/A","broadband","ca","skyhigh networks inc","N/A","false"
"File uploaded","FileUploaded","N/A","user2@shnyhddev05.onmicrosoft.com","70.42.134.190","N/A","N/A","US","san jose","N/A","N/A","N/A","14807","N/A","skyhigh networks","Other","unknown","python-requests/2.10.0","March 20,2018 21:24:29:000Z","March 20,2018 21:24:00:000Z","Office365","2698","SharePoint","Default","1","ssn.pptx","https://shnyhddev05.sharepoint.com/Shared Documents/1521561267.9","N/A","pptx","N/A","N/A","false","N/A","false","N/A","N/A","N/A","https://shnyhddev05.sharepoint.com/Shared Documents/1521561267.9/ssn.pptx","hosting","N/A","broadband","ca","skyhigh networks inc","N/A","false"
"PageViewed","PageViewed","N/A","user2@shnyhddev05.onmicrosoft.com","70.42.134.190","N/A","N/A","US","san jose","N/A","N/A","N/A","14807","N/A","skyhigh networks","Other","unknown","python-requests/2.10.0","March 20,2018 21:24:27:000Z","March 20,2018 21:24:00:000Z","Office365","2698","SharePoint","Default","1","N/A","N/A","N/A","N/A","N/A","N/A","false","N/A","false","N/A","N/A","N/A","https://shnyhddev05.sharepoint.com/SitePages/Home.aspx","hosting","N/A","broadband","ca","skyhigh networks inc","N/A","false"
"File accessed","FileAccessed","N/A","app@sharepoint","216.156.214.100","N/A","N/A","US","secaucus","N/A","N/A","N/A","2828","N/A","skyhigh networks 326004-1","N/A","unknown","NONISV|McAfee|CASB/3.8","March 20,2018 21:24:54:000Z","March 20,2018 21:24:00:000Z","Office365","2698","SharePoint","Default","1","ssn.pptx","https://shnyhddev05.sharepoint.com/Shared Documents/1521561267.9","N/A","pptx","N/A","N/A","false","N/A","false","N/A","N/A","N/A","https://shnyhddev05.sharepoint.com/Shared Documents/1521561267.9/ssn.pptx","N/A","N/A","broadband","nj","mci communications services inc. dba verizon business","N/A","false"
"File or folder shared","SharingSet","N/A","user2@shnyhddev05.onmicrosoft.com","70.42.134.190","N/A","N/A","US","san jose","N/A","N/A","N/A","14807","N/A","skyhigh networks","Other","unknown","python-requests/2.10.0","March 20,2018 21:24:32:000Z","March 20,2018 21:24:00:000Z","Office365","2698","SharePoint","Default","1","ssn.pptx","https://shnyhddev05.sharepoint.comShared Documents/1521561267.9/ssn.pptx","N/A","pptx","N/A","N/A","false","N/A","true","N/A","N/A","N/A","https://shnyhddev05.sharepoint.com/Shared Documents/1521561267.9/ssn.pptx","hosting","N/A","broadband","ca","skyhigh networks inc","N/A","false"
"FolderCreated","FolderCreated","N/A","user2@shnyhddev05.onmicrosoft.com","70.42.134.190","N/A","N/A","US","san jose","N/A","N/A","N/A","14807","N/A","skyhigh networks","Other","unknown","python-requests/2.10.0","March 20,2018 21:24:28:000Z","March 20,2018 21:24:00:000Z","Office365","2698","SharePoint","Default","1","1521561267.9","https://shnyhddev05.sharepoint.com/Shared Documents","N/A","N/A","N/A","N/A","true","N/A","false","N/A","N/A","N/A","https://shnyhddev05.sharepoint.com/Shared Documents/1521561267.9","hosting","N/A","broadband","ca","skyhigh networks inc","N/A","false"
